tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
28,2026-09-04T23:26:02.849,29852,vera-media-manager.exe,96.1,27,0,0
28,2026-09-04T23:26:02.849,21952,msedgewebview2.exe,121.9,36,0,0
28,2026-09-04T23:26:02.849,26536,msedgewebview2.exe,12.8,2.8,0,0
28,2026-09-04T23:26:02.849,30520,msedgewebview2.exe,130,133.1,0.59,2
28,2026-09-04T23:26:02.849,29844,msedgewebview2.exe,38.1,12,0,0
28,2026-09-04T23:26:02.849,24024,msedgewebview2.exe,20,8.5,0,0
28,2026-09-04T23:26:02.849,27240,msedgewebview2.exe,126.9,75.3,0.69,0
28,2026-09-04T23:26:02.849,27924,msedgewebview2.exe,23.9,8.8,0,0
28,2026-09-04T23:26:02.849,0,__TOTAL__,569.7,303.5,1.28,2
29,2026-09-04T23:26:03.859,29852,vera-media-manager.exe,96.1,27,0,0
29,2026-09-04T23:26:03.859,21952,msedgewebview2.exe,121.9,36,0,0
29,2026-09-04T23:26:03.859,26536,msedgewebview2.exe,12.8,2.8,0,0
29,2026-09-04T23:26:03.859,30520,msedgewebview2.exe,130,133.1,0.58,2
29,2026-09-04T23:26:03.859,29844,msedgewebview2.exe,38.1,12,0,0
29,2026-09-04T23:26:03.859,24024,msedgewebview2.exe,20,8.5,0,0
29,2026-09-04T23:26:03.859,27240,msedgewebview2.exe,126.8,75.2,0.48,0
29,2026-09-04T23:26:03.859,27924,msedgewebview2.exe,23.9,8.8,0,0
29,2026-09-04T23:26:03.859,0,__TOTAL__,569.6,303.4,1.06,2
30,2026-09-04T23:26:04.873,29852,vera-media-manager.exe,95.9,26.8,0,0
30,2026-09-04T23:26:04.873,21952,msedgewebview2.exe,121.8,35.9,0,0
30,2026-09-04T23:26:04.873,26536,msedgewebview2.exe,12.8,2.8,0,0
30,2026-09-04T23:26:04.873,30520,msedgewebview2.exe,130.1,133.1,0.48,2
30,2026-09-04T23:26:04.873,29844,msedgewebview2.exe,38.1,12,0,0
30,2026-09-04T23:26:04.873,24024,msedgewebview2.exe,20,8.5,0,0
30,2026-09-04T23:26:04.873,27240,msedgewebview2.exe,126.7,75.1,0.29,0
30,2026-09-04T23:26:04.873,27924,msedgewebview2.exe,23.9,8.8,0,0
30,2026-09-04T23:26:04.873,0,__TOTAL__,569.3,303,0.77,2
31,2026-09-04T23:26:05.871,29852,vera-media-manager.exe,95.9,26.8,0,0
31,2026-09-04T23:26:05.871,21952,msedgewebview2.exe,121.8,35.9,0,0
31,2026-09-04T23:26:05.871,26536,msedgewebview2.exe,12.8,2.8,0,0
31,2026-09-04T23:26:05.871,30520,msedgewebview2.exe,129.8,132.9,0,2
31,2026-09-04T23:26:05.871,29844,msedgewebview2.exe,38.1,12,0,0
31,2026-09-04T23:26:05.871,24024,msedgewebview2.exe,20,8.5,0,0
31,2026-09-04T23:26:05.871,27240,msedgewebview2.exe,126.8,75.2,0.1,0
31,2026-09-04T23:26:05.871,27924,msedgewebview2.exe,23.8,8.6,0,0
31,2026-09-04T23:26:05.871,0,__TOTAL__,569,302.7,0.1,2
32,2026-09-04T23:26:06.867,29852,vera-media-manager.exe,95.9,26.8,0,0
32,2026-09-04T23:26:06.867,21952,msedgewebview2.exe,121.8,35.9,0,0
32,2026-09-04T23:26:06.867,26536,msedgewebview2.exe,12.8,2.8,0,0
32,2026-09-04T23:26:06.867,30520,msedgewebview2.exe,129.9,133,0,2
32,2026-09-04T23:26:06.867,29844,msedgewebview2.exe,38.1,12,0,0
32,2026-09-04T23:26:06.867,24024,msedgewebview2.exe,20,8.5,0,0
32,2026-09-04T23:26:06.867,27240,msedgewebview2.exe,126.8,75.3,0,0
32,2026-09-04T23:26:06.867,27924,msedgewebview2.exe,23.8,8.7,0,0
32,2026-09-04T23:26:06.867,0,__TOTAL__,569.1,303,0,2
33,2026-09-04T23:26:07.870,29852,vera-media-manager.exe,95.9,26.8,0,0
33,2026-09-04T23:26:07.870,21952,msedgewebview2.exe,121.8,35.9,0,0
33,2026-09-04T23:26:07.870,26536,msedgewebview2.exe,12.8,2.8,0,0
33,2026-09-04T23:26:07.870,30520,msedgewebview2.exe,129.9,133,0,2
33,2026-09-04T23:26:07.870,29844,msedgewebview2.exe,38.1,12,0,0
33,2026-09-04T23:26:07.870,24024,msedgewebview2.exe,20,8.5,0,0
33,2026-09-04T23:26:07.870,27240,msedgewebview2.exe,126.6,75.1,0,0
33,2026-09-04T23:26:07.870,27924,msedgewebview2.exe,23.8,8.7,0,0
33,2026-09-04T23:26:07.870,0,__TOTAL__,568.9,302.8,0,2
34,2026-09-04T23:26:08.865,29852,vera-media-manager.exe,95.9,26.8,0,0
34,2026-09-04T23:26:08.865,21952,msedgewebview2.exe,121.8,35.9,0,0
34,2026-09-04T23:26:08.865,26536,msedgewebview2.exe,12.8,2.8,0,0
34,2026-09-04T23:26:08.865,30520,msedgewebview2.exe,130,133,0,2
34,2026-09-04T23:26:08.865,29844,msedgewebview2.exe,38.1,12,0,0
34,2026-09-04T23:26:08.865,24024,msedgewebview2.exe,20,8.5,0,0
34,2026-09-04T23:26:08.865,27240,msedgewebview2.exe,126.6,75,0,0
34,2026-09-04T23:26:08.865,27924,msedgewebview2.exe,23.8,8.7,0,0
34,2026-09-04T23:26:08.865,0,__TOTAL__,569,302.7,0,2
35,2026-09-04T23:26:09.874,29852,vera-media-manager.exe,95.9,26.8,0,0
35,2026-09-04T23:26:09.874,21952,msedgewebview2.exe,121.8,35.9,0,0
35,2026-09-04T23:26:09.874,26536,msedgewebview2.exe,12.8,2.8,0,0
35,2026-09-04T23:26:09.874,30520,msedgewebview2.exe,150.9,154,0.29,1
35,2026-09-04T23:26:09.874,29844,msedgewebview2.exe,38.1,12,0,0
35,2026-09-04T23:26:09.874,24024,msedgewebview2.exe,20,8.5,0,0
35,2026-09-04T23:26:09.874,27240,msedgewebview2.exe,125.2,73.7,0,0
35,2026-09-04T23:26:09.874,27924,msedgewebview2.exe,23.8,8.7,0,0
35,2026-09-04T23:26:09.874,0,__TOTAL__,588.5,322.4,0.29,1
36,2026-09-04T23:26:10.865,29852,vera-media-manager.exe,95.9,26.8,0,0
